country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
Italy,1933,,41185511.0,,,188473049088.0,0.002,0.844,,0.74,0.772,,4.171,1.584,,,34.77,0.022,,0.906,0.753,,,,0.0,0.126,0.05,8.584,7.364,0.023,0.024,0.333,40.015,2.409,1066.82,0.043,36.663,,0.656,0.346,5.192,,,0.58,2533.861,2.113,1.35,0.972,0.338,,26.644,0.0,,,,1113.655,0.774,1.756,0.647,1.814,0.544,30.474,,0.737,0.712,1.01,0.001,74.712,,3373.839,65.244,0.162,9.791,0.001,0.381,23.881,2.052,,,,,,,,,,,,,,88.754,,,,,,,0.0,0.0,,,,,,,,,,,,,22.042,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.314,0.0,,0.66,,,,,,,,,7.624,,,,,,,,,,,,,,,,,,,,,3.655,,,,,,,
Italy,1934,,41530635.0,,,187987345408.0,0.002,0.78,,0.955,0.782,,4.484,1.735,,,32.377,0.026,,1.085,0.801,,,,0.0,0.129,0.055,30.148,7.061,0.024,0.025,0.335,49.5,9.187,1102.156,0.048,38.949,,0.607,0.383,5.345,,,0.583,2566.238,10.412,6.794,1.192,0.355,,35.336,0.0,,,,1153.316,0.771,2.013,0.851,1.974,0.545,39.661,,0.745,0.714,1.227,0.001,81.971,,3445.876,72.038,0.211,11.804,0.001,0.407,24.196,2.286,,,,,,,,,,,,,,107.714,,,,,,,0.0,-25.926,,,,,,,,,,,,,22.38,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,,,,,,,0.233,0.0,,0.818,,,,,,,,,5.601,,,,,,,,,,,,,,,,,,,,,4.473,,,,,,,
Italy,1935,,41878651.0,,,198143426560.0,0.002,0.837,,1.084,0.794,,4.703,1.921,,,35.059,0.022,,1.183,0.884,,,,0.0,0.132,0.063,14.41,6.507,0.023,0.02,0.337,55.453,5.715,1142.793,0.05,41.58,,0.666,0.406,5.509,,,0.584,2601.296,11.657,8.398,1.324,0.38,,40.637,0.001,,,,1198.692,0.77,2.086,0.97,2.176,0.547,45.376,,0.756,0.717,1.355,0.001,91.142,,3526.312,80.435,0.229,13.89,0.001,0.429,24.439,2.631,,,,,,,,,,,,,,132.932,,,,,,,0.0,-20.0,,,,,,,,,,,,,24.446,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,,,,,,,0.186,0.0,,1.094,,,,,,,,,4.443,,,,,,,,,,,,,,,,,,,,,5.567,,,,,,,
Italy,1936,,42229584.0,,,191135252480.0,0.002,0.793,,0.758,0.795,,4.724,1.55,,,33.47,0.022,,0.76,0.688,,,,0.0,0.134,0.051,-29.501,4.879,0.023,0.018,0.334,41.894,-13.387,1170.698,0.045,43.753,,0.631,0.342,5.677,,,0.582,2634.767,-18.618,-14.975,0.992,0.288,,27.905,0.001,,,,1230.682,0.768,1.89,0.661,1.815,0.547,31.99,,0.756,0.716,0.849,0.001,76.652,,3591.772,65.46,0.167,15.78,0.001,0.451,24.589,2.173,,,,,,,,,,,,,,230.241,,,,,,,0.0,0.0,,,,,,,,,,,,,74.653,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.186,0.0,,4.156,,,,,,,,,4.406,,,,,,,,,,,,,,,,,,,,,9.723,,,,,,,
Italy,1937,,42583457.0,,,210128764928.0,0.002,0.747,,1.061,0.802,,4.784,1.808,,,31.8,0.026,,1.005,0.78,,,,0.0,0.137,0.1,41.215,5.282,0.023,0.018,0.345,55.477,13.185,1209.426,0.051,48.018,,0.592,0.366,5.842,,,0.594,2666.567,17.59,11.514,1.303,0.504,,38.728,0.001,,,,1275.856,0.765,2.155,0.909,2.096,0.548,45.174,,0.763,0.718,1.117,0.001,89.241,,3668.746,76.974,0.215,17.936,0.001,0.476,25.312,4.265,,,,,,,,,,,,,,303.871,,,,,,,0.0,-12.5,,,,,,,,,,,,,33.086,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023,,,,,,,0.163,0.0,,3.217,,,,,,,,,3.824,,,,,,,,,,,,,,,,,,,,,12.94,,,,,,,
Italy,1938,,42940295.0,,,216270045184.0,0.002,0.834,,1.047,0.81,,4.89,1.882,,,35.829,0.029,,1.063,0.838,,,,0.0,0.14,0.121,-0.432,5.915,0.023,0.022,0.361,55.396,-0.195,1246.899,0.053,53.217,,0.661,0.374,5.996,,,0.6,2702.396,4.98,3.833,1.29,0.632,,37.472,0.001,,,,1320.835,0.763,2.279,0.873,2.187,0.55,44.979,,0.77,0.72,1.16,0.001,93.92,,3749.554,80.808,0.208,20.214,0.001,0.506,25.755,5.199,,,,,,,,,,,,,,356.622,,,,,,,0.0,-7.143,,,,,,,,,,,,,18.343,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,0.151,0.0,,2.374,,,,,,,,,3.521,,,,,,,,,,,,,,,,,,,,,15.313,,,,,,,
Italy,1939,,43279914.0,,,230115786752.0,0.002,0.783,,1.066,0.816,,5.064,1.849,,,33.893,0.033,,1.032,0.814,,,,0.0,0.142,0.145,2.537,7.083,0.023,0.023,0.381,56.679,1.141,1284.191,0.058,59.486,,0.633,0.348,6.132,,,0.606,2736.289,-0.983,-0.795,1.31,0.734,,37.292,0.001,,,,1366.955,0.761,2.526,0.862,2.17,0.552,46.12,,0.777,0.721,1.085,0.001,93.937,,3829.567,80.013,0.2,22.74,0.001,0.539,26.239,6.269,,,,,,,,,,,,,,494.009,,,,,,,0.0,-7.692,,,,,,,,,,,,,39.62,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,0.14,0.0,,6.067,,,,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,21.381,,,,,,,
Italy,1940,,43602046.0,,,226094759936.0,0.002,0.701,,1.125,0.823,,5.227,1.826,,,30.566,0.048,,1.004,0.77,,,,0.0,0.143,0.09,6.311,7.551,0.023,0.031,0.384,59.768,2.91,1326.895,0.054,63.392,,0.56,0.352,6.242,,,0.614,2766.855,-0.521,-0.417,1.371,0.433,,42.704,0.001,,,,1415.986,0.758,2.373,0.979,2.191,0.554,49.031,,0.783,0.722,1.125,0.001,95.514,,3909.164,79.596,0.217,25.113,0.001,0.586,26.775,3.906,,,,,,,,,,,,,,616.819,,,,,,,0.0,-91.667,,,,,,,,,,,,,25.789,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128,,,,,,,0.012,0.0,,5.514,,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,26.895,,,,,,,
Italy,1941,,43906421.0,,,222193778688.0,0.002,0.667,,0.977,0.828,,5.058,1.644,,,29.286,0.07,,0.858,0.672,,,,0.0,0.148,0.025,-12.515,3.19,0.024,0.045,0.37,54.063,-6.136,1367.235,0.031,64.495,,0.51,0.325,6.504,,,0.628,2796.141,-9.317,-7.416,1.231,0.121,,40.34,0.001,,,,1458.88,0.755,1.381,0.919,2.044,0.555,42.894,,0.785,0.721,1.038,0.001,89.73,,3981.344,72.18,0.193,26.494,0.002,0.656,27.59,1.103,,,,,,,,,,,,,,624.072,,,,,,,0.0,1100.0,,,,,,,,,,,,,1.882,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,,,,,,,0.14,0.0,,0.506,,,,,,,,,3.179,,,,,,,,,,,,,,,,,,,,,27.401,,,,,,,
Italy,1942,,44192767.0,,,209763647488.0,0.002,0.721,,0.948,0.832,,4.91,1.669,,,31.877,0.095,,0.841,0.686,,,,0.0,0.16,0.037,-2.344,2.888,0.026,0.057,0.362,53.578,-1.005,1406.264,0.025,66.151,,0.553,0.352,7.056,,,0.645,2828.018,2.197,1.586,1.212,0.192,,39.029,0.001,,,,1500.769,0.751,1.108,0.883,2.109,0.556,41.889,,0.786,0.721,0.998,0.001,93.198,,4055.109,73.766,0.2,27.603,0.002,0.751,28.503,1.656,,,,,,,,,,,,,,659.848,,,,,,,0.0,8.333,,,,,,,,,,,,,6.422,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,0.151,0.0,,1.76,,,,,,,,,3.421,,,,,,,,,,,,,,,,,,,,,29.16,,,,,,,
Italy,1943,,44460808.0,,,177590779904.0,0.002,0.737,,0.16,0.817,,4.766,0.897,,,32.77,0.095,,0.14,0.369,,,,0.0,0.176,0.001,-83.021,2.434,0.028,0.052,0.344,18.656,-34.777,1412.402,0.019,66.184,,0.573,0.225,7.829,,,0.647,2860.787,-45.934,-33.884,0.42,0.004,,6.138,0.001,,,,1507.881,0.749,0.846,0.138,1.365,0.554,7.112,,0.77,0.714,0.156,0.001,60.674,,4094.991,39.882,0.04,28.449,0.002,0.846,28.753,0.033,,,,,,,,,,,,,,375.721,,,,,,,0.0,-15.385,,,,,,,,,,,,,-42.714,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023,,,,,,,0.128,0.0,,-12.456,,,,,,,,,2.877,,,,,,,,,,,,,,,,,,,,,16.705,,,,,,,
Italy,1944,,44730474.0,,,143206973440.0,0.002,0.747,,0.08,0.8,,4.699,0.827,,,33.405,0.084,,0.069,0.341,,,,0.0,0.196,0.0,-49.693,2.948,0.029,0.043,0.326,15.609,-3.534,1415.206,0.015,66.205,,0.586,0.258,8.753,,,0.663,2894.192,-7.27,-2.899,0.349,0.002,,2.804,0.001,,,,1511.459,0.746,0.668,0.063,1.345,0.551,3.578,,0.752,0.707,0.072,0.001,60.176,,4131.974,36.982,0.025,29.117,0.002,0.931,29.641,0.022,,,,,,,,,,,,,,163.242,,,,,,,0.0,-36.364,,,,,,,,,,,,,-56.289,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,,,,,,,0.081,0.0,,-9.403,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,7.302,,,,,,,
Italy,1945,,45001776.0,,,128646299648.0,0.002,0.727,,0.097,0.789,,4.619,0.824,,,32.73,0.07,,0.101,0.372,,,,0.0,0.217,0.0,21.631,2.453,0.029,0.032,0.31,17.03,0.774,1418.902,0.013,66.227,,0.575,0.288,9.759,,,0.682,2926.922,0.269,0.099,0.378,0.002,,3.696,0.001,,,,1515.811,0.744,0.564,0.082,1.39,0.55,4.352,,0.738,0.702,0.123,0.001,62.571,,4169.056,37.082,0.034,29.681,0.002,1.0,30.688,0.022,,,,,,,,,,,,,,217.096,,,,,,,0.0,0.0,,,,,,,,,,,,,33.797,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.081,0.0,,2.468,,,,,,,,,1.809,,,,,,,,,,,,,,,,,,,,,9.77,,,,,,,
Italy,1946,,45274723.0,,,173983629312.0,0.002,0.701,,0.49,0.786,,4.519,1.191,,,31.759,0.11,,0.481,0.526,,,,0.0,0.238,0.025,409.351,2.753,0.03,0.049,0.3,35.84,17.814,1438.831,0.022,67.356,,0.562,0.31,10.778,,,0.709,2958.681,45.424,16.844,0.792,0.102,,19.928,0.001,,,,1537.977,0.741,0.999,0.44,1.815,0.551,22.166,,0.732,0.699,0.616,0.001,82.165,,4222.981,53.926,0.127,30.68,0.002,1.11,32.081,1.129,,,,,,,,,,,,,,296.709,,,,,,,0.682,57.143,,,,,,,,,,,,,37.501,,,,,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,,,,,,0.128,15.068,,3.664,,,,,,,,,2.826,,,,,,,,,,,,,,,,,,,,,13.433,,,,,,,
Italy,1947,,45549326.0,,,207087927296.0,0.002,0.629,,0.808,0.787,,4.438,1.437,,,28.663,0.161,,0.712,0.606,,,,0.0,0.258,0.121,65.956,3.158,0.032,0.065,0.308,51.412,14.62,1468.58,0.03,72.869,,0.509,0.316,11.74,,,0.734,2987.344,21.369,11.523,1.129,0.442,,29.749,0.001,,,,1574.763,0.738,1.363,0.653,2.113,0.554,36.786,,0.732,0.697,0.821,0.001,96.26,,4288.43,65.449,0.178,32.043,0.004,1.271,33.426,5.513,,,,,,,,,,,,,,341.35,,,,,,,0.32,-9.091,46.875,,,,,,,,,,,,15.743,,,,,1.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,0.116,21.998,,2.115,,,,,,,,,2.553,,,,,,,,,,,,,,,,,,,,,15.548,,,,,,,
Italy,1948,,45825595.0,,,223278137344.0,0.002,0.557,,0.775,0.785,,4.343,1.332,,,25.508,0.198,,0.652,0.555,,,,0.0,0.274,0.163,-3.421,3.012,0.035,0.071,0.321,50.807,-1.258,1494.903,0.034,80.321,,0.46,0.273,12.575,,,0.752,3012.852,-6.742,-4.413,1.109,0.544,,26.323,0.001,,,,1610.292,0.734,1.555,0.574,2.053,0.557,35.528,,0.73,0.694,0.704,0.001,94.069,,4349.467,61.036,0.159,33.598,0.004,1.469,34.466,7.452,,,,,,,,,,,,,,220.794,,,,,,,0.245,-10.0,24.468,,,,,,,,,,,,-34.925,,,,,1.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,0.105,27.215,,-5.43,,,,,,,,,2.284,,,,,,,,,,,,,,,,,,,,,10.118,,,,,,,
Italy,1949,,46106450.0,,,242450808832.0,0.002,0.622,,0.863,0.785,,4.279,1.484,,,28.672,0.421,,0.764,0.641,,,,0.0,0.287,0.213,11.943,3.429,0.042,0.14,0.342,55.819,4.243,1522.448,0.043,90.13,,0.524,0.282,13.215,,,0.772,3041.524,12.135,7.407,1.211,0.758,,27.545,0.001,,,,1650.062,0.732,1.995,0.597,2.246,0.561,39.771,,0.731,0.694,0.777,0.001,103.533,,4417.91,68.443,0.164,35.594,0.009,1.891,35.612,9.809,,,,,,,,,,,,,,240.571,,,,,,,1.407,0.0,112.821,,,,,,,,,,,,9.625,,,,,2.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.105,57.566,,0.974,,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,11.092,,,,,,,
Italy,1950,,46391676.0,,,262940114944.0,0.002,0.39,,0.893,0.782,,4.236,1.283,,,18.08,0.956,,0.699,0.49,,,,0.0,0.293,0.289,4.173,3.699,0.059,0.271,0.371,58.216,1.66,1547.02,0.053,103.558,,0.291,0.226,13.591,,,0.791,3059.604,-13.051,-8.933,1.255,0.866,,24.572,0.001,,,,1691.493,0.725,2.475,0.53,2.203,0.564,41.431,,0.73,0.69,0.633,0.001,102.186,,4477.42,59.51,0.158,38.068,0.021,2.847,36.715,13.427,,,,,,,,,,,,,,221.97,,,,,,,2.782,-11.111,104.819,,,,,,,,,,,,-7.16,,,,,5.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,,,,,,,0.093,117.181,,-0.794,,,,,,,,,2.006,,,,,,,,,,,,,,,,,,,,,10.298,,,,,,,
Italy,1951,,46751901.0,,,282516455424.0,0.002,0.156,,1.044,0.78,,4.189,1.201,,,7.314,1.81,,0.765,0.434,,,,0.0,0.297,0.355,17.841,3.641,0.088,0.435,0.406,66.56,7.392,1574.68,0.059,120.152,,0.112,0.199,13.867,,,0.813,3066.918,-5.669,-3.374,1.424,0.966,,27.66,0.001,,,,1740.315,0.716,2.758,0.592,2.243,0.567,48.822,,0.731,0.685,0.677,0.001,104.849,,4533.557,56.137,0.173,40.827,0.039,4.657,38.027,16.594,,,,,,,,,,,,,,249.06,,,,,,,4.861,125.0,89.412,,,,,,,,,,,,13.072,,,,,10.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,,,,,,,0.209,220.25,,1.346,,,,,,,,,4.478,,,,,,,,,,,,,,,,,,,,,11.644,,,,,,,
Italy,1952,,47018177.0,,,303680094208.0,0.002,0.083,,1.077,0.777,,4.181,1.159,,,3.89,2.686,,0.783,0.421,,,,0.0,0.303,0.396,3.683,4.073,0.128,0.601,0.441,69.304,1.798,1600.705,0.07,138.773,,0.06,0.18,14.246,,,0.834,3070.808,-2.896,-1.626,1.474,1.025,,26.025,0.001,,,,1790.936,0.706,3.289,0.554,2.315,0.57,50.621,,0.732,0.68,0.646,0.001,108.847,,4588.067,54.511,0.167,44.116,0.057,7.342,39.223,18.62,,,,,,,,,,,,,,232.798,,,,,,,4.978,255.556,48.344,,,,,,,,,,,,-5.998,,,,,15.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535,,,,,,,0.744,324.881,,-0.698,,,,,,,,,15.831,,,,,,,,,,,,,,,,,,,,,10.945,,,,,,,
Italy,1953,,47410887.0,,,325628035072.0,0.002,-0.072,,1.181,0.775,,4.192,1.109,,,-3.427,4.272,,0.842,0.397,,,,0.0,0.31,0.443,10.616,4.322,0.187,0.9,0.479,75.785,5.374,1627.54,0.082,159.789,,-0.052,0.161,14.713,,,0.854,3067.381,-3.565,-1.943,1.598,1.085,,26.835,0.001,,,,1846.93,0.695,3.871,0.566,2.376,0.574,55.995,,0.735,0.674,0.661,0.001,112.643,,4640.634,52.567,0.172,47.986,0.09,11.615,40.483,21.017,,,,,,,,,,,,,,233.182,,,,,,,9.028,32.813,59.107,,,,,,,,,,,,1.008,,,,,24.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244,,,,,,,0.989,512.594,,0.11,,,,,,,,,20.85,,,,,,,,,,,,,,,,,,,,,11.056,,,,,,,
Italy,1954,,47832232.0,,,342536519680.0,0.003,-0.24,,1.358,0.773,,4.212,1.118,,,-11.463,5.562,,0.956,0.388,,,,0.0,0.319,0.566,15.973,4.456,0.256,1.109,0.528,86.018,8.944,1655.502,0.09,186.876,,-0.164,0.156,15.253,,,0.875,3055.918,1.727,0.908,1.798,1.319,,27.962,0.001,,,,1911.869,0.681,4.328,0.585,2.5,0.578,64.938,,0.741,0.669,0.69,0.001,119.561,,4694.11,53.475,0.19,52.314,0.116,17.176,41.842,27.086,,,,,,,,,,,,,,215.615,,,,,,,7.323,-15.294,30.132,,,,,,,,,,,,-6.711,,,,,31.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,,,,,,,0.837,661.167,,-0.742,,,,,,,,,17.506,,,,,,,,,,,,,,,,,,,,,10.314,,,,,,,
Italy,1955,,48130816.0,,,362461757440.0,0.003,-0.317,,1.522,0.771,,4.267,1.205,,,-15.266,6.797,,0.984,0.398,,,,0.0,0.329,0.669,12.824,4.905,0.331,1.242,0.581,95.73,8.328,1684.496,0.109,219.082,,-0.214,0.16,15.851,,,0.898,3040.652,8.463,4.525,1.989,1.401,,28.993,0.001,,,,1985.135,0.667,5.27,0.602,2.702,0.583,73.266,,0.748,0.663,0.661,0.001,130.037,,4752.11,58.0,0.202,57.584,0.141,23.973,43.23,32.207,,,,,,,,,,,,,,213.204,,,,,,,7.035,183.333,22.245,,,,,,,,,,,,-0.504,,,,,38.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.535,,,,,,,2.373,803.254,,-0.052,,,,,,,,,49.293,,,,,,,,,,,,,,,,,,,,,10.262,,,,,,,
Italy,1956,,48401948.0,,,378893139968.0,0.003,-0.464,,1.725,0.769,,4.311,1.26,,,-22.467,8.387,,1.053,0.403,,,,0.0,0.341,0.796,13.934,4.811,0.413,1.428,0.64,107.446,10.209,1715.475,0.116,257.587,,-0.311,0.161,16.493,,,0.923,3018.185,5.185,3.007,2.22,1.541,,30.979,0.001,,,,2068.61,0.652,5.604,0.64,2.876,0.588,83.475,,0.757,0.658,0.672,0.002,139.214,,4813.118,61.008,0.22,63.188,0.173,32.36,44.694,38.505,,,,,,,,,,,,,,201.492,,,,,,,8.932,178.922,23.104,,,,,,,,,,,,-4.958,,,,,47.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.245,,,,,,,6.617,983.271,,-0.509,,,,,,,,,136.715,,,,,,,,,,,,,,,,,,,,,9.753,,,,,,,
Italy,1957,,48657023.0,,,401226760192.0,0.003,-0.567,,1.79,0.766,,4.35,1.223,,,-27.586,9.347,,1.064,0.384,,,,0.0,0.353,0.862,4.316,4.823,0.492,1.445,0.699,112.511,3.603,1745.362,0.121,299.525,,-0.377,0.148,17.162,,,0.947,2990.599,-2.485,-1.516,2.312,1.606,,29.887,0.001,,,,2155.688,0.636,5.906,0.614,2.944,0.593,87.078,,0.766,0.652,0.637,0.002,143.243,,4872.61,59.492,0.217,69.094,0.192,41.707,46.088,41.938,,,,,,,,,,,,,,191.06,,,,,,,5.564,121.793,11.691,,,,,,,,,,,,-4.674,,,,,53.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,,,,,,,14.677,1092.428,,-0.456,,,,,,,,,301.623,,,,,,,,,,,,,,,,,,,,,9.297,,,,,,,
Italy,1958,,48927097.0,,,422722928640.0,0.003,-0.676,,1.79,0.762,,4.391,1.114,,,-33.097,9.703,,1.041,0.349,,,,0.0,0.365,0.911,0.598,4.887,0.56,1.375,0.755,114.489,0.52,1772.363,0.13,344.081,,-0.46,0.129,17.844,,,0.97,2957.502,-8.388,-4.99,2.34,1.639,,27.001,0.001,,,,2243.287,0.619,6.338,0.552,2.955,0.598,87.598,,0.774,0.646,0.567,0.002,144.565,,4927.112,54.502,0.207,75.432,0.198,51.41,47.476,44.556,,,,,,,,,,,,,,161.867,,,,,,,2.004,22.504,3.77,,,,,,,,,,,,-14.809,,,,,55.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.303,,,,,,,17.98,1127.35,,-1.377,,,,,,,,,367.46,,,,,,,,,,,,,,,,,,,,,7.92,,,,,,,
Italy,1959,,49219449.0,,,449036156928.0,0.003,-1.185,,1.912,0.757,,4.431,0.727,,,-58.321,11.465,,1.063,0.215,,,,0.0,0.376,1.005,7.404,4.902,0.632,1.512,0.812,122.558,6.486,1798.374,0.145,393.571,,-0.753,0.08,18.524,,,0.996,2899.182,-34.38,-18.738,2.49,1.708,,26.011,0.001,,,,2337.371,0.598,7.12,0.528,2.896,0.602,94.085,,0.782,0.637,0.525,0.002,142.545,,4962.876,35.764,0.21,82.552,0.233,62.874,49.012,49.49,,,,,,,,,,,,,,182.748,,,,,,,10.041,9.638,18.203,,,,,,,,,,,,13.579,,,,,65.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.733,,,,,,,19.713,1324.597,,1.075,,,,,,,,,400.467,,,,,,,,,,,,,,,,,,,,,8.996,,,,,,,
Italy,1960,,49514555.0,,,473363382272.0,0.003,-1.03,,2.205,0.753,,4.477,1.176,,,-50.978,12.08,,1.163,0.362,,,,0.0,0.388,1.239,16.069,5.029,0.695,1.447,0.882,139.422,15.118,1826.257,0.16,454.895,,-0.76,0.123,19.187,,,1.025,2848.204,62.805,22.462,2.816,1.965,,27.883,0.001,,,,2446.574,0.579,7.915,0.563,3.282,0.608,109.203,,0.794,0.631,0.541,0.002,162.494,,5021.101,58.226,0.231,90.467,0.244,74.954,50.758,61.324,,,,,,,,,,,,,,160.263,,,,,,,3.518,17.876,5.395,,,,,,,,,,,,-11.782,,,,,68.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.524,,,,,,,23.237,1387.794,,-1.06,,,,,,,,,469.261,,,,,,,,,,,,,,,,,,,,,7.936,,,,,,,
